Unicode		按	遺		現		擴	Baxter 白一平	TUPA（用現）	遺	現	遺	現
23273	嫩		泥魂去	✓	泥合一魂去	✓	泥合一〇魂去	nwonH	non③		neon6		nun4
23274	嫪		來豪去	✓	來開一豪去	✓	來開一〇豪去	lawH	law③		lou6		lao4
23274	嫪	少	來豪平	✓	來開一豪平	✓	來開一〇豪平	law	law		lou4		lao2
23275	嫫		明模平	✓	明一模平	✓	明〇一〇模平	mu	mo		mou4		mu2
23277	嫭		匣模去	✓	匣一模去	✓	匣〇一〇模去	huH	gho③		wu6		hu4
23279	嫯		疑豪去	✓	疑開一豪去	✓	疑開一〇豪去	ngawH	ngaw③		ngou6		ao4
23279	嫯		疑豪平	✓	疑開一豪平	✓	疑開一〇豪平	ngaw	ngaw		ngou4		ao2
23283	嫳		滂先入	✓	滂四先入	✓	滂〇四〇先入	phet	phet		pit3		pie
23284	嫴		見模平	✓	見一模平	✓	見〇一〇模平	ku	ko		gu1		gu1
23285	嫵		明虞上	✓	明三C虞上	✓	明〇三C虞上	mjuX	muo②		mou5		wu3
23287	嫷		定合一歌上	✓	定合一歌上	✓	定合一〇歌上	dwaX	dwa②		do6		duo4
23287	嫷		透合一歌去	✓	透合一歌去	✓	透合一〇歌去	thwaH	thwa③		to3		tuo4
23287	嫷		透合一歌上		透合一歌上	✓	透合一〇歌上	thwaX	thwa②		to2		tuo3
23288	嫸		章開仙上	✓	章開三仙上	✓	章開三〇仙上	tsyenX	tjien②		zin2		zhan3
23290	嫺		匣開山平	✓	匣開二山平	✓	匣開二〇山平	hean	gheen		haan4		xian2
23291	嫻		匣開山平	✓	匣開二山平		匣開二〇山平	hean	gheen		haan4		xian2
23292	嫼		影開山入	✓	影開二山入	✓	影開二〇山入	eat	′eet		aat3		ya
23293	嫽		來宵上	✓	來開三宵上	✓	來開三〇宵上	ljewX	liew②		liu5		liao3
23293	嫽		來蕭去	✓	來開四蕭去	✓	來開四〇蕭去	lewH	lew③		liu6		liao4
23293	嫽		來蕭平	✓	來開四蕭平	✓	來開四〇蕭平	lew	lew		liu4		liao2
23295	嫿		匣合耕入	✓	匣合二耕入	✓	匣合二〇耕入	hweak	ghweek		wak6		huo2
23296	嬀		見合B支平	✓	見合三B支平	✓	見合三B支平	kjwe	kue		gwai1		gui1
23299	嬃		心虞平	✓	心合三虞平	✓	心合三〇虞平	sju	suo		seoi1		xu1
23301	嬅		匣合二麻去	✓	匣合二麻去		匣合二〇麻去	hwaeH	ghwae③		waa6		hua4
23302	嬆		曉B侵入	✓	曉開三B侵入	✓	曉開三B侵入	xip	hyip	hap1	jap1		xi
23303	嬇		匣灰去	✓	匣合一灰去	✓	匣合一〇灰去	hwojH	ghoj③		wui6		hui4
23303	嬇		溪合皆去	✓	溪合二皆去	✓	溪合二〇皆去	khweajH	khweej③		faai3		kuai4
23304	嬈		日宵上	✓	日開三宵上	✓	日開三〇宵上	nyewX	njiew②		jiu5		rao3
23304	嬈		曉蕭去	✓	曉開四蕭去	✓	曉開四〇蕭去	xewH	hew③		hiu3		xiao4
23304	嬈		泥蕭上	✓	泥開四蕭上	✓	泥開四〇蕭上	newX	new②		niu5		niao3
23305	嬉		曉之去	✓	曉開三C之去	✓	曉開三C之去	xiH	hy③		hei3		xi4
23305	嬉		曉之平	✓	曉開三C之平	✓	曉開三C之平	xi	hy		hei1		xi1
23307	嬋		常開仙平	✓	常開三仙平	✓	常開三〇仙平	dzyen	djien		sin4		chan2
23308	嬌		見B宵平	✓	見開三B宵平	✓	見開三B宵平	kjew	kyew		giu1		jiao1
23308	嬌	少	見B宵上	✓	見開三B宵上	✓	見開三B宵上	kjewX	kyew②		giu2		jiao3
23308	嬌	少	羣B宵平	✓	羣開三B宵平	✓	羣開三B宵平	gjew	gyew		kiu4		qiao2
23310	嬎		滂元去	✓	滂三C元去	✓	滂〇三C元去	phjonH	phuon③		faan3		fan4
23312	嬐		疑B鹽上	✓	疑開三B鹽上	✓	疑開三B鹽上	ngjemX	ngyem②		jim5		yan3
23314	嬒		影合寒入	✓	影合一寒入	✓	影合一〇寒入	wat	′wat		wut3		wo
23314	嬒		影合泰去	✓	影合一泰去	✓	影合一〇泰去	wajH	′waj③		wui3		wei4
23316	嬔		滂元去	✓	滂三C元去		滂〇三C元去	phjonH	phuon③		faan3		fan4
23318	嬖		幫齊去	✓	幫四齊去	✓	幫〇四〇齊去	pejH	pej③		bai3		bi4
23319	嬗		常開仙去	✓	常開三仙去	✓	常開三〇仙去	dzyenH	djien③		sin6		shan4
23319	嬗		端開寒上	✓	端開一寒上	✓	端開一〇寒上	tanX	tan②		daan2		dan3
23319	嬗		透開寒平	✓	透開一寒平	✓	透開一〇寒平	than	than		taan1		tan1
23321	嬙		從開陽平	✓	從開三陽平	✓	從開三〇陽平	dzjang	dzyang		coeng4		qiang2
23321	嬙		生開蒸入	✓	生開三蒸入	✓	生開三〇蒸入	srik	sryk		sik1		she
23322	嬚		來鹽上	✓	來開三鹽上	✓	來開三〇鹽上	ljemX	liem②		lim5		lian3
23323	嬛		影合A仙平	✓	影合三A仙平	✓	影合三A仙平	jwien	′wien		jyun1		yuan1
23323	嬛		曉合A仙平	✓	曉合三A仙平	✓	曉合三A仙平	xjwien	hwien		hyun1		xuan1
23323	嬛		羣合清平	✓	羣合三A清平	✓	羣合三A清平	gjwieng	gwiaeng		kwing4		qiong2
23324	嬜		影覃平	✓	影開一覃平	✓	影開一〇覃平	om	′om		am1		an1
23324	嬜		曉B侵平	✓	曉開三B侵平	✓	曉開三B侵平	xim	hyim	ham1	jam1		xin1
23324	嬜		曉談平	✓	曉開一談平	✓	曉開一〇談平	xam	ham		ham1		han1
23325	嬝		泥蕭上	✓	泥開四蕭上		泥開四〇蕭上	newX	new②		niu5		niao3
23329	嬡		影咍去	✓	影開一咍去		影開一〇咍去	ojH	′eoj③		oi3		ai4
23331	嬣		孃開耕平	✓	孃開二耕平	✓	孃開二〇耕平	nreang	nreeng		nang4		neng2
23332	嬤		明一歌上	✓	明一歌上		明〇一〇歌上	maX	ma②		mo5		mo3
23332	嬤	少	見合一歌上	✓	見合一歌上		見合一〇歌上	kwaX	kwa②		gwo2		guo3
23333	嬥		定蕭上	✓	定開四蕭上	✓	定開四〇蕭上	dewX	dew②		diu6		diao4
23333	嬥		定蕭去	✓	定開四蕭去	✓	定開四〇蕭去	dewH	dew③		diu6		diao4
23333	嬥		定蕭平	✓	定開四蕭平	✓	定開四〇蕭平	dew	dew		tiu4		tiao2
23333	嬥		澄江入	✓	澄二江入	✓	澄〇二〇江入	draewk	droeuk		zoek6		zhuo2
23337	嬩		以魚平	✓	以開三魚平	✓	以開三〇魚平	yo	jyo		jyu4		yu2
23338	嬪		並A眞平	✓	並三A真平	✓	並〇三A真平	bjin	bin		pan4		pin2
23340	嬬		日虞平	✓	日合三虞平	✓	日合三〇虞平	nyu	njuo		jyu4		ru2
23341	嬭		孃開佳上	✓	孃開二佳上	✓	孃開二〇佳上	nreaX	nree②		naai5		nai3
23341	嬭		泥開齊上	✓	泥開四齊上	✓	泥開四〇齊上	nejX	nej②		nai5		ni3
23342	嬮		影A鹽入	✓	影開三A鹽入	✓	影開三A鹽入	jiep	′iep		jip3		ye
23342	嬮		影A鹽去	✓	影開三A鹽去	✓	影開三A鹽去	jiemH	′iem③		jim3		yan4
23342	嬮		影A鹽平	✓	影開三A鹽平	✓	影開三A鹽平	jiem	′iem		jim1		yan1
23343	嬯		定咍平	✓	定開一咍平	✓	定開一〇咍平	doj	deoj		toi4		tai2
23344	嬰		影開清平	✓	影開三A清平	✓	影開三A清平	jieng	′iaeng		jing1		ying1
23345	嬱		清鹽去	✓	清開三鹽去	✓	請開三〇鹽去	tshjemH	tshiem③		cim3		qian4
23346	嬲		泥蕭上	✓	泥開四蕭上	✓	泥開四〇蕭上	newX	new②		niu5		niao3
23347	嬳		影合唐入	✓	影合一唐入	✓	影合一〇唐入	wak	′wak		wok3		wo
23347	嬳		影合陽入	✓	影合三C陽入	✓	影合三C陽入	jwak	′uak		wok3		yue
23348	嬴		以開清平	✓	以開三清平	✓	以開三〇清平	yeng	jiaeng		jing4		ying2
23352	嬸		書侵上	✓	書開三侵上		書開三〇侵上	syimX	sjim②		sam2		shen3
23353	嬹		曉開蒸去	✓	曉開三C蒸去	✓	曉開三C蒸去	xingH	hyng③		hing3		xing4
23355	嬻		定一東入	✓	定一東入	✓	定〇一〇東入	duwk	douk		duk6		du2
23356	嬼		來尤上	✓	來三尤上	✓	來〇三〇尤上	ljuwX	lu②		lau5		liu3
23356	嬼		來尤去	✓	來三尤去	✓	來〇三〇尤去	ljuwH	lu③		lau6		liu4
23357	嬽		影合B仙平	✓	影合三B仙平		影合三B仙平	jwen	′uen		jyun1		yuan1
23357	嬽		影合山平	✓	影合二山平		影合二〇山平	wean	′ween		waan1		wan1
23358	嬾		來開寒上	✓	來開一寒上	✓	來開一〇寒上	lanX	lan②		laan5		lan3
23359	嬿		影開先上	✓	影開四先上	✓	影開四〇先上	enX	′en②		jin2		yan3
23359	嬿		影開先去	✓	影開四先去	✓	影開四〇先去	enH	′en③		jin3		yan4
23360	孀		生開陽平	✓	生開三陽平	✓	生開三〇陽平	srjang	sryang		song1		shuang1
23361	孁		來開青平	✓	來開四青平	✓	來開四〇青平	leng	leng		ling4		ling2
23362	孂		見B宵上	✓	見開三B宵上	✓	見開三B宵上	kjewX	kyew②		giu2		jiao3
23362	孂		見添上	✓	見開四添上	!	見開四〇添上	kemX	kem②		gim2		jian3
23362	孂		見開登入	✓	見開一登入	✓	見開一〇登入	kok	keok		gak1		ge
23362	孂		見幽上		見開三A幽上	✓	見開三A幽上	kjiwX	kiw②		gau2		jiu3
23363	孃		孃開陽平	✓	孃開三陽平	✓	孃開三〇陽平	nrjang	nryang		noeng4		niang2
23363	孃	少	日開陽平	✓	日開三陽平	✓	日開三〇陽平	nyang	njyang		joeng4		rang2
23365	孅		心鹽平	✓	心開三鹽平	✓	心開三〇鹽平	sjem	siem		sim1		xian1
23368	孈		以合脂上	✓	以合三脂上	✓	以合三〇脂上	ywijX	jwi②		wai5		wei3
23368	孈		以開支上	✓	以開三支上	✓	以開三〇支上	yeX	jie②		ji5		yi3
23368	孈		匣合佳去	✓	匣合二佳去	✓	匣合二〇佳去	hweaH	ghwee③		waai6		hua4
23368	孈		曉合A支去	✓	曉合三A支去	✓	曉合三A支去	xjwieH	hwie③		fai3		hui4
23369	孉		羣合B仙平	✓	羣合三B仙平	✓	羣合三B仙平	gjwen	guen		kyun4		quan2
23371	孋		來開支平	✓	來開三支平	✓	來開三〇支平	lje	lie		lei4		li2
23372	孌		來合仙上	✓	來合三仙上	✓	來合三〇仙上	ljwenX	lwien②		lyun5		luan3
23372	孌		來合仙去	✓	來合三仙去	✓	來合三〇仙去	ljwenH	lwien③		lyun6		luan4
23374	孎		知江入	✓	知二江入	✓	知〇二〇江入	traewk	troeuk		zoek3		zhuo
23374	孎		知鍾入	✓	知三鍾入	✓	知〇三〇鍾入	trjowk	truok		zuk1		zhu
23376	子		精之上	✓	精開三之上	✓	精開三〇之上	tsiX	tsy②		zi2		zi3
23377	孑		見開A仙入	✓	見開三A仙入	✓	見開三A仙入	kjiet	kiet		git3		jie
23378	孒		見合元入	✓	見合三C元入	✓	見合三C元入	kjwot	kuot		gyut3		jue
23378	孒		見文入	✓	見合三C文入	✓	見合三C文入	kjut	kut		gwat1		ju
23378	孒		見鍾上	✓	見三C鍾上	✓	見〇三C鍾上	kjowngX	kuong②		gung2		jiong3
23379	孓		見鍾上	✓	見三C鍾上		見〇三C鍾上	kjowngX	kuong②		gung2		jiong3
23379	孓	少	見合元入	✓	見合三C元入		見合三C元入	kjwot	kuot		gyut3		jue
23380	孔		溪一東上	✓	溪一東上	✓	溪〇一〇東上	khuwngX	khoung②		hung2		kong3
23381	孕		以開蒸去	✓	以開三蒸去	✓	以開三〇蒸去	yingH	jyng③		jing6		ying4
23382	孖		從之去	✓	從開三之去	✓	從開三〇之去	dziH	dzy③		zi6		zi4
23382	孖		精之平	✓	精開三之平	✓	精開三〇之平	tsi	tsy		zi1		zi1
23383	字		從之去	✓	從開三之去	✓	從開三〇之去	dziH	dzy③		zi6		zi4
23384	存		從魂平	✓	從合一魂平	✓	從合一〇魂平	dzwon	dzon		cyun4		cun2
23386	孚		滂虞平	✓	滂三C虞平	✓	滂〇三C虞平	phju	phuo		fu1		fu1
23387	孛		並灰去	✓	並一灰去	✓	並〇一〇灰去	bwojH	boj③		bui6		bei4
23387	孛		並魂入	✓	並一魂入	✓	並〇一〇魂入	bwot	bot		but6		bo2
23388	孜		精之平	✓	精開三之平	✓	精開三〇之平	tsi	tsy		zi1		zi1
23389	孝		曉肴去	✓	曉開二肴去	✓	曉開二〇肴去	xaewH	haew③		haau3		xiao4
23391	孟		明二庚去	✓	明二庚去	✓	明〇二〇庚去	maengH	maeng③		mang6		meng4
23392	孠		邪之去	✓	邪開三之去	✓	邪開三〇之去	ziH	zy③		zi6		si4
23393	孡		透咍平	✓	透開一咍平	✓	透開一〇咍平	thoj	theoj		toi1		tai1
23394	孢		並肴上	✓	並二肴上		並〇二〇肴上	baewX	baew②		baau6		bao4
23395	季		見合A脂去	✓	見合三A脂去	✓	見合三A脂去	kjwijH	kwi③		gwai3		gui4
23396	孤		見模平	✓	見一模平	✓	見〇一〇模平	ku	ko		gu1		gu1
23397	孥		泥模上	✓	泥一模上		泥〇一〇模上	nuX	no②		nou5		nu3
23397	孥		泥模平	✓	泥一模平	✓	泥〇一〇模平	nu	no		nou4		nu2
23400	孨		孃侵入	✓	孃開三侵入	✓	孃開三〇侵入	nrip	nrip		nap6		ni4
23400	孨		章合仙上	✓	章合三仙上	✓	章合三〇仙上	tsywenX	tjwien②		zyun2		zhuan3
23400	孨		莊合仙去	✓	莊合三仙去	✓	莊合三〇仙去	tsrjwenH	tsruen③		zyun3		zhuan4
23401	孩		匣咍平	✓	匣開一咍平	✓	匣開一〇咍平	hoj	gheoj		hoi4		hai2
23403	孫		心魂平	✓	心合一魂平	✓	心合一〇魂平	swon	son		syun1		sun1
23404	孬		孃肴平	✓	孃開二肴平		孃開二〇肴平	nraew	nraew		naau4		nao2
23406	孮		從冬平	✓	從一冬平	✓	從〇一〇冬平	dzowng	dzong		cung4		cong2
23408	孰		常三東入	✓	常三東入	✓	常〇三〇東入	dzyuwk	djuk		suk6		shu2
23409	孱		崇開仙平	✓	崇開三仙平	✓	崇開三〇仙平	dzrjen	dzryen		cin4		chan2
23409	孱		崇開山上	✓	崇開二山上	✓	崇開二〇山上	dzreanX	dzreen②		zaan6		zhan4
23409	孱		崇開山平	✓	崇開二山平	✓	崇開二〇山平	dzrean	dzreen		caan4		chan2
23411	孳		從之去	✓	從開三之去	✓	從開三〇之去	dziH	dzy③		zi6		zi4
23411	孳		精之平	✓	精開三之平	✓	精開三〇之平	tsi	tsy		zi1		zi1
23412	孴		以侵入	✓	以開三侵入	✓	以開三〇侵入	yip	jip		jap6		yi4
23412	孴		疑之上	✓	疑開三C之上	✓	疑開三C之上	ngiX	ngy②		ji5		yi3
23413	孵		滂虞平	✓	滂三C虞平	✓	滂〇三C虞平	phju	phuo		fu1		fu1
23415	孷		來之平	✓	來開三之平	✓	來開三〇之平	li	ly		lei4		li2
23416	學		匣江入	✓	匣二江入	✓	匣〇二〇江入	haewk	ghoeuk		hok6		xue2
23418	孺		日虞去	✓	日合三虞去	✓	日合三〇虞去	nyuH	njuo③		jyu6		ru4
23420	孼		疑開B仙入	✓	疑開三B仙入	✓	疑開三B仙入	ngjet	ngyet		jit6		ye4
23421	孽		疑開B仙入	✓	疑開三B仙入		疑開三B仙入	ngjet	ngyet		jit6		ye4
23423	孿		來合仙平	✓	來合三仙平		來合三〇仙平	ljwen	lwien		lyun4		luan2
23423	孿		生合仙去	✓	生合三仙去		生合三〇仙去	srjwenH	sruen③		syun3		shuan4
23423	孿		生合刪去	✓	生合二刪去		生合二〇刪去	srwaenH	srwaen③		saan3		shuan4
23424	宀		明A仙平	✓	明三A仙平	✓	明〇三A仙平	mjien	mien		min4		mian2
23425	宁		澄魚上	✓	澄開三魚上	✓	澄開三〇魚上	drjoX	dryo②		zyu6		zhu4
23425	宁		澄魚平	✓	澄開三魚平	✓	澄開三〇魚平	drjo	dryo		cyu4		chu2
23426	宂		日鍾上	✓	日三鍾上	✓	日〇三〇鍾上	nyowngX	njuong②		jung5		rong3
23427	它		透開一歌平	✓	透開一歌平	✓	透開一〇歌平	tha	tha		to1		tuo1
23428	宄		見合B脂上	✓	見合三B脂上	✓	見合三B脂上	kwijX	kui②		gwai2		gui3
23429	宅		澄開二庚入	✓	澄開二庚入	✓	澄開二〇庚入	draek	draek		zak6		zhe2
23431	宇		云虞上	✓	云合三C虞上	✓	云合三C虞上	hjuX	uo②		jyu5		yu3
23432	守		書尤上	✓	書三尤上	✓	書〇三〇尤上	syuwX	sju②		sau2		shou3
23432	守		書尤去	✓	書三尤去	✓	書〇三〇尤去	syuwH	sju③		sau3		shou4
23433	安		影開寒平	✓	影開一寒平	✓	影開一〇寒平	an	′an		on1		an1
23434	宊		透魂入	✓	透合一魂入		透合一〇魂入	thwot	thot		teot1		tu
23435	宋		心冬去	✓	心一冬去	✓	心〇一〇冬去	sowngH	song③		sung3		song4
23436	完		匣合寒平	✓	匣合一寒平	✓	匣合一〇寒平	hwan	ghwan		wun4		huan2
23438	宎		影蕭平	✓	影開四蕭平		影開四〇蕭平	ew	′ew		jiu1		yao1
23439	宏		匣合耕平	✓	匣合二耕平	✓	匣合二〇耕平	hweang	ghweeng		wang4		hong2
23440	宐		疑開B支平	✓	疑開三B支平	✓	疑開三B支平	ngje	ngye		ji4		yi2
23443	宓		明A眞入	✓	明三A真入	✓	明〇三A真入	mjit	mit		mat6		mi4
23443	宓		明B眞入	✓	明三B真入	✓	明〇三B真入	mit	myit		mat6		mi4
23444	宔		章虞上	✓	章合三虞上	✓	章合三〇虞上	tsyuX	tjuo②		zyu2		zhu3
23445	宕		定開唐去	✓	定開一唐去	✓	定開一〇唐去	dangH	dang③		dong6		dang4
23446	宖		匣合耕平	✓	匣合二耕平	✓	匣合二〇耕平	hweang	ghweeng		wang4		hong2
23446	宖		影合耕平	✓	影合二耕平	✓	影合二〇耕平	weang	′weeng		wang1		weng1
23447	宗		精冬平	✓	精一冬平	✓	精〇一〇冬平	tsowng	tsong		zung1		zong1
23448	官		見合寒平	✓	見合一寒平	✓	見合一〇寒平	kwan	kwan		gun1		guan1
23449	宙		澄尤去	✓	澄三尤去	✓	澄〇三〇尤去	drjuwH	dru③		zau6		zhou4
23450	定		定開青去	✓	定開四青去	✓	定開四〇青去	dengH	deng③		ding6		ding4
23450	定	少	端開青去	✓	端開四青去	✓	端開四〇青去	tengH	teng③		ding3		ding4
23451	宛		影合元上	✓	影合三C元上	✓	影合三C元上	jwonX	′uon②		jyun2		yuan3
23451	宛		影合元平	✓	影合三C元平	✓	影合三C元平	jwon	′uon		jyun1		yuan1
23452	宜		疑開B支平	✓	疑開三B支平	✓	疑開三B支平	ngje	ngye		ji4		yi2
23458	客		溪開二庚入	✓	溪開二庚入	✓	溪開二〇庚入	khaek	khaek		hak1		ke
23459	宣		心合仙平	✓	心合三仙平	✓	心合三〇仙平	sjwen	swien		syun1		xuan1
23460	室		書開眞入	✓	書開三真入	✓	書開三〇真入	syit	sjit		sat1		shi
23461	宥		云尤去	✓	云三C尤去	✓	云〇三C尤去	hjuwH	u③		jau6		you4
23462	宦		匣合刪去	✓	匣合二刪去	✓	匣合二〇刪去	hwaenH	ghwaen③		waan6		huan4
23463	宧		以之平	✓	以開三之平	✓	以開三〇之平	yi	jy		ji4		yi2
23467	宫		見三東平	✓	見三C東平		見〇三C東平	kjuwng	kung		gung1		jiong1
23468	宬		常開清平	✓	常開三清平	✓	常開三〇清平	dzyeng	djiaeng		sing4		cheng2
23469	宭		羣文平	✓	羣合三C文平	✓	羣合三C文平	gjun	gun		kwan4		qun2
23469	宭		見文平	✓	見合三C文平	✓	見合三C文平	kjun	kun		gwan1		jun1
23470	宮		見三東平	✓	見三C東平	✓	見〇三C東平	kjuwng	kung		gung1		jiong1
23472	宰		精咍上	✓	精開一咍上	✓	精開一〇咍上	tsojX	tseoj②		zoi2		zai3
23474	宲		幫豪上	✓	幫一豪上	✓	幫〇一〇豪上	pawX	paw②		bou2		bao3
23475	害		匣開泰去	✓	匣開一泰去	✓	匣開一〇泰去	hajH	ghaj③		hoi6		hai4
23475	害	少	匣開寒入	✓	匣開一寒入		匣開一〇寒入	hat	ghat		hot6		he2
23476	宴		影開先去	✓	影開四先去	✓	影開四〇先去	enH	′en③		jin3		yan4
23476	宴	少	影開先上	✓	影開四先上	✓	影開四〇先上	enX	′en②		jin2		yan3
23477	宵		心宵平	✓	心開三宵平	✓	心開三〇宵平	sjew	siew		siu1		xiao1
23478	家		見開二麻平	✓	見開二麻平	✓	見開二〇麻平	kae	kae		gaa1		jia1
23479	宷		書侵上	✓	書開三侵上	✓	書開三〇侵上	syimX	sjim②		sam2		shen3
23480	宸		常開眞平	✓	常開三真平	✓	常開三〇真平	dzyin	djin		san4		chen2
23481	容		以鍾平	✓	以三鍾平	✓	以〇三〇鍾平	yowng	juong		jung4		yong2
23487	宿		心三東入	✓	心三東入	✓	心〇三〇東入	sjuwk	suk		suk1		su
23487	宿		心尤去	✓	心三尤去	✓	心〇三〇尤去	sjuwH	su③		sau3		xiu4
23488	寀		清咍上	✓	清開一咍上	✓	請開一〇咍上	tshojX	tsheoj②		coi2		cai3
23489	寁		從鹽入	✓	從開三鹽入	✓	從開三〇鹽入	dzjep	dziep		zip6		jie2
23489	寁		精覃上	✓	精開一覃上	✓	精開一〇覃上	tsomX	tsom②		zaam2		zan3
23490	寂		從開青入	✓	從開四青入	✓	從開四〇青入	dzek	dzek		zik6		ji2
23492	寄		見開B支去	✓	見開三B支去	✓	見開三B支去	kjeH	kye③		gei3		ji4
23493	寅		以開眞平	✓	以開三真平	✓	以開三〇真平	yin	jin		jan4		yin2
23493	寅	少	以開脂平	✓	以開三脂平	✓	以開三〇脂平	yij	ji		ji4		yi2
23494	密		明B眞入	✓	明三B真入	✓	明〇三B真入	mit	myit		mat6		mi4
23495	寇		溪侯去	✓	溪一侯去	✓	溪〇一〇侯去	khuwH	khou③		hau3		kou4
23499	寋		羣開元上	✓	羣開三C元上	✓	羣開三C元上	gjonX	gyon②		gin6		jian4
23500	富		幫尤去	✓	幫三C尤去	✓	幫〇三C尤去	pjuwH	pu③		fau3		fou4
23501	寍		泥開青平	✓	泥開四青平	✓	泥開四〇青平	neng	neng		ning4		ning2
23502	寎		幫三庚去	✓	幫三B庚去	✓	幫〇三B庚去	pjaengH	pyaeng③		bing3		bing4
23503	寏		匣合寒平	✓	匣合一寒平	✓	匣合一〇寒平	hwan	ghwan		wun4		huan2
23504	寐		明A脂去	✓	明三A脂去	✓	明〇三A脂去	mjijH	mi③		mei6		mi4
23505	寑		清侵上	✓	清開三侵上	✓	請開三〇侵上	tshimX	tshim②		cam2		qin3
23506	寒		匣開寒平	✓	匣開一寒平	✓	匣開一〇寒平	han	ghan		hon4		han2
23507	寓		疑虞去	✓	疑合三C虞去	✓	疑合三C虞去	ngjuH	nguo③		jyu6		yu4
23508	寔		常開蒸入	✓	常開三蒸入	✓	常開三〇蒸入	dzyik	djyk		sik6		shi2
23510	寖		精開三侵上		精開三侵上	✓	精開三〇侵上	tsimX	tsim②		zam2		jin3
23511	寗		泥開青去	✓	泥開四青去		泥開四〇青去	nengH	neng③		ning6		ning4
23512	寘		章開支去	✓	章開三支去	✓	章開三〇支去	tsyeH	tjie③		zi3		zhi4
23518	寞		明唐入	✓	明一唐入	✓	明〇一〇唐入	mak	mak		mok6		mo4
23519	察		初開山入	✓	初開二山入	✓	初開二〇山入	tsrheat	tsrheet		caat3		cha
23521	寡		見合二麻上	✓	見合二麻上	✓	見合二〇麻上	kwaeX	kwae②		gwaa2		gua3
23522	寢		清侵上	✓	清開三侵上	✓	請開三〇侵上	tshimX	tshim②		cam2		qin3
23523	寣		曉魂入	✓	曉合一魂入	✓	曉合一〇魂入	xwot	hot		fat1		hu
23524	寤		疑模去	✓	疑一模去	✓	疑〇一〇模去	nguH	ngo③		ng6		wu4
23525	寥		來蕭平	✓	來開四蕭平	✓	來開四〇蕭平	lew	lew		liu4		liao2
23525	寥		來開青入	✓	來開四青入	✓	來開四〇青入	lek	lek		lik6		li4
23526	實		船開眞入	✓	船開三真入	✓	船開三〇真入	zyit	zjit		sat6		shi2
23527	寧		泥開青平	✓	泥開四青平	✓	泥開四〇青平	neng	neng		ning4		ning2
23528	寨		崇開夬去	✓	崇開二夬去	✓	崇開二〇夬去	dzraejH	dzraej③		zaai6		zhai4
23528	寨		心開登入	✓	心開一登入	✓	心開一〇登入	sok	seok		sak1		se
23529	審		書侵上	✓	書開三侵上	✓	書開三〇侵上	syimX	sjim②		sam2		shen3
23530	寪		云合支上	✓	云合三B支上	✓	云合三B支上	hjweX	ue②		wai5		wei3
23531	寫		心開三麻上	✓	心開三麻上	✓	心開三〇麻上	sjaeX	siae②		se2		xie3
23532	寬		溪合寒平	✓	溪合一寒平	✓	溪合一〇寒平	khwan	khwan		fun1		kuan1
23534	寮		來蕭平	✓	來開四蕭平	✓	來開四〇蕭平	lew	lew		liu4		liao2
23535	寯		精合眞去	✓	精合三真去	✓	精合三〇真去	tswinH	tswin③		zeon3		jun4
23536	寰		匣合先去	✓	匣合四先去	✓	匣合四〇先去	hwenH	ghwen③		jyun6		xuan4
23536	寰		匣合刪平	✓	匣合二刪平	✓	匣合二〇刪平	hwaen	ghwaen		waan4		huan2
23537	寱		疑開A祭去		疑開三A祭去	✓	疑開三A祭去	ngjiejH	ngiej③		ngai6		yi4
23540	寴		清開眞去	✓	清開三真去	✓	請開三〇真去	tshinH	tshin③		can3		qin4
23540	寴		清開眞平	✓	清開三真平	✓	請開三〇真平	tshin	tshin		can1		qin1
23541	寵		徹鍾上	✓	徹三鍾上	✓	徹〇三〇鍾上	trhjowngX	trhuong②		cung2		chong3
23542	寶		幫豪上	✓	幫一豪上	✓	幫〇一〇豪上	pawX	paw②		bou2		bao3
23543	寷		滂三東平	✓	滂三C東平	✓	滂〇三C東平	phjuwng	phung		fung1		feng1
23544	寸		清魂去	✓	清合一魂去	✓	請合一〇魂去	tshwonH	tshon③		cyun3		cun4
23546	寺		邪之去	✓	邪開三之去	✓	邪開三〇之去	ziH	zy③		zi6		si4
23549	寽		來合眞入	✓	來合三真入	✓	來合三〇真入	lwit	lwit		leot6		lü4
23553	封		幫鍾平	✓	幫三C鍾平	✓	幫〇三C鍾平	pjowng	puong		fung1		feng1
23553	封	少	幫鍾去	✓	幫三C鍾去	✓	幫〇三C鍾去	pjowngH	puong③		fung3		feng4
23555	尃		滂虞平	✓	滂三C虞平	✓	滂〇三C虞平	phju	phuo		fu1		fu1
23556	射		船開三麻去	✓	船開三麻去	✓	船開三〇麻去	zyaeH	zjiae③		se6		she4
23556	射	少	以開三麻去	✓	以開三麻去	✓	以開三〇麻去	yaeH	jiae③		je6		ye4
23556	射	少	船開清入	✓	船開三清入	✓	船開三〇清入	zyek	zjiaek		sik6		shi2
23556	射	少	以開清入	✓	以開三清入	✓	以開三〇清入	yek	jiaek		jik6		yi4
23557	尅		溪開登入	✓	溪開一登入		溪開一〇登入	khok	kheok		hak1		ke
23559	將		精開陽去	✓	精開三陽去	✓	精開三〇陽去	tsjangH	tsyang③		zoeng3		jiang4
23559	將	少	精開陽平	✓	精開三陽平	✓	精開三〇陽平	tsjang	tsyang		zoeng1		jiang1
23559	將	少	清開陽平	✓	清開三陽平		請開三〇陽平	tshjang	tshyang		coeng1		qiang1
